pop_idx,regime,rho,beta,N,T,sigma,jaccard
0,no_rec,0.1,0.5,1000,50,4.0,0.00040000000000000034
1,rec,0.1,0.5,1000,50,4.0,0.007533333333333329
1,partial,0.1,0.5,1000,50,4.0,0.055666666666666295
1,no_rec,0.1,0.5,1000,50,4.0,0.0011333333333333343
2,rec,0.1,0.5,1000,50,4.0,0.008999999999999989
2,partial,0.1,0.5,1000,50,4.0,0.062333333333333164
2,no_rec,0.1,0.5,1000,50,4.0,0.001266666666666668
3,rec,0.1,0.5,1000,50,4.0,0.004466666666666671
3,partial,0.1,0.5,1000,50,4.0,0.03359999999999982
3,no_rec,0.1,0.5,1000,50,4.0,0.0010000000000000009
4,rec,0.1,0.5,1000,50,4.0,0.005066666666666672
4,partial,0.1,0.5,1000,50,4.0,0.041799999999999775
4,no_rec,0.1,0.5,1000,50,4.0,0.001200000000000001
5,rec,0.1,0.5,1000,50,4.0,0.007133333333333335
5,partial,0.1,0.5,1000,50,4.0,0.05733333333333312
5,no_rec,0.1,0.5,1000,50,4.0,0.001466666666666668
6,rec,0.1,0.5,1000,50,4.0,0.004866666666666671
6,partial,0.1,0.5,1000,50,4.0,0.044933333333332964
6,no_rec,0.1,0.5,1000,50,4.0,0.001466666666666668
7,rec,0.1,0.5,1000,50,4.0,0.004866666666666671
7,partial,0.1,0.5,1000,50,4.0,0.03773333333333307
7,no_rec,0.1,0.5,1000,50,4.0,0.0009333333333333342
8,rec,0.1,0.5,1000,50,4.0,0.006666666666666672
8,partial,0.1,0.5,1000,50,4.0,0.037199999999999754
8,no_rec,0.1,0.5,1000,50,4.0,0.001266666666666668
9,rec,0.1,0.5,1000,50,4.0,0.004866666666666671
9,partial,0.1,0.5,1000,50,4.0,0.03513333333333313
9,no_rec,0.1,0.5,1000,50,4.0,0.0008000000000000007
10,rec,0.1,0.5,1000,50,4.0,0.0046666666666666705
10,partial,0.1,0.5,1000,50,4.0,0.03473333333333314
10,no_rec,0.1,0.5,1000,50,4.0,0.0013333333333333346
11,rec,0.1,0.5,1000,50,4.0,0.005333333333333338
11,partial,0.1,0.5,1000,50,4.0,0.04779999999999964
11,no_rec,0.1,0.5,1000,50,4.0,0.0010666666666666676
12,rec,0.1,0.5,1000,50,4.0,0.006000000000000005
12,partial,0.1,0.5,1000,50,4.0,0.05119999999999963
12,no_rec,0.1,0.5,1000,50,4.0,0.0009333333333333342
13,rec,0.1,0.5,1000,50,4.0,0.0064000000000000055
13,partial,0.1,0.5,1000,50,4.0,0.06033333333333297
13,no_rec,0.1,0.5,1000,50,4.0,0.0008666666666666674
14,rec,0.1,0.5,1000,50,4.0,0.006333333333333339
14,partial,0.1,0.5,1000,50,4.0,0.03408435374149641
14,no_rec,0.1,0.5,1000,50,4.0,0.001466666666666668
15,rec,0.1,0.5,1000,50,4.0,0.006666666666666672
15,partial,0.1,0.5,1000,50,4.0,0.05399999999999968
15,no_rec,0.1,0.5,1000,50,4.0,0.001200000000000001
16,rec,0.1,0.5,1000,50,4.0,0.005866666666666672
16,partial,0.1,0.5,1000,50,4.0,0.04553333333333298
16,no_rec,0.1,0.5,1000,50,4.0,0.0010000000000000009
17,rec,0.1,0.5,1000,50,4.0,0.005866666666666672
17,partial,0.1,0.5,1000,50,4.0,0.05066666666666625
17,no_rec,0.1,0.5,1000,50,4.0,0.0016000000000000014
18,rec,0.1,0.5,1000,50,4.0,0.005401360544217691
18,partial,0.1,0.5,1000,50,4.0,0.038489795918367375
18,no_rec,0.1,0.5,1000,50,4.0,0.0016027210884353757
19,rec,0.1,0.5,1000,50,4.0,0.0075333333333333285
19,partial,0.1,0.5,1000,50,4.0,0.06380272108843524
19,no_rec,0.1,0.5,1000,50,4.0,0.0011333333333333343
20,rec,0.1,0.5,1000,50,4.0,0.0050000000000000044
20,partial,0.1,0.5,1000,50,4.0,0.04239999999999977
20,no_rec,0.1,0.5,1000,50,4.0,0.0010666666666666676
21,rec,0.1,0.5,1000,50,4.0,0.006800000000000006
21,partial,0.1,0.5,1000,50,4.0,0.059404081632652844
21,no_rec,0.1,0.5,1000,50,4.0,0.001200000000000001
22,rec,0.1,0.5,1000,50,4.0,0.0072000000000000015
22,partial,0.1,0.5,1000,50,4.0,0.04186666666666642
22,no_rec,0.1,0.5,1000,50,4.0,0.001266666666666668
23,rec,0.1,0.5,1000,50,4.0,0.005600000000000005
23,partial,0.1,0.5,1000,50,4.0,0.05126666666666628
23,no_rec,0.1,0.5,1000,50,4.0,0.0013333333333333346
24,rec,0.1,0.5,1000,50,4.0,0.007400000000000002
24,partial,0.1,0.5,1000,50,4.0,0.058333333333333084
24,no_rec,0.1,0.5,1000,50,4.0,0.0011333333333333343
0,rec,0.1,0.9,1000,50,0.25,0.0010666666666666676
0,partial,0.1,0.9,1000,50,0.25,0.0010000000000000009
0,no_rec,0.1,0.9,1000,50,0.25,0.0006666666666666673
1,rec,0.1,0.9,1000,50,0.25,0.0009333333333333342
1,partial,0.1,0.9,1000,50,0.25,0.0009333333333333342
1,no_rec,0.1,0.9,1000,50,0.25,0.0011333333333333343
2,rec,0.1,0.9,1000,50,0.25,0.0009333333333333342
2,partial,0.1,0.9,1000,50,0.25,0.001200000000000001
2,no_rec,0.1,0.9,1000,50,0.25,0.0010666666666666676
3,rec,0.1,0.9,1000,50,0.25,0.0006000000000000005
3,partial,0.1,0.9,1000,50,0.25,0.0008000000000000007
3,no_rec,0.1,0.9,1000,50,0.25,0.0006666666666666673
4,rec,0.1,0.9,1000,50,0.25,0.0008666666666666674
4,partial,0.1,0.9,1000,50,0.25,0.001200000000000001
4,no_rec,0.1,0.9,1000,50,0.25,0.0015333333333333347
5,rec,0.1,0.9,1000,50,0.25,0.0010666666666666676
5,partial,0.1,0.9,1000,50,0.25,0.0004666666666666671
5,no_rec,0.1,0.9,1000,50,0.25,0.001266666666666668
6,rec,0.1,0.9,1000,50,0.25,0.0011333333333333343
6,partial,0.1,0.9,1000,50,0.25,0.0013333333333333346
6,no_rec,0.1,0.9,1000,50,0.25,0.001200000000000001
7,rec,0.1,0.9,1000,50,0.25,0.0008000000000000007
7,partial,0.1,0.9,1000,50,0.25,0.001266666666666668
7,no_rec,0.1,0.9,1000,50,0.25,0.0008000000000000007
8,rec,0.1,0.9,1000,50,0.25,0.0008000000000000007
8,partial,0.1,0.9,1000,50,0.25,0.0010000000000000009
8,no_rec,0.1,0.9,1000,50,0.25,0.0010000000000000009
9,rec,0.1,0.9,1000,50,0.25,0.0008666666666666674
9,partial,0.1,0.9,1000,50,0.25,0.0010000000000000009
9,no_rec,0.1,0.9,1000,50,0.25,0.0008666666666666674
10,rec,0.1,0.9,1000,50,0.25,0.0011333333333333343
10,partial,0.1,0.9,1000,50,0.25,0.0010666666666666676
10,no_rec,0.1,0.9,1000,50,0.25,0.0009333333333333342
11,rec,0.1,0.9,1000,50,0.25,0.0010000000000000009
11,partial,0.1,0.9,1000,50,0.25,0.0010666666666666676
11,no_rec,0.1,0.9,1000,50,0.25,0.0010000000000000009
12,rec,0.1,0.9,1000,50,0.25,0.0008666666666666674
12,partial,0.1,0.9,1000,50,0.25,0.0010666666666666676
12,no_rec,0.1,0.9,1000,50,0.25,0.0014000000000000013
13,rec,0.1,0.9,1000,50,0.25,0.001466666666666668
13,partial,0.1,0.9,1000,50,0.25,0.001466666666666668
13,no_rec,0.1,0.9,1000,50,0.25,0.0010000000000000009
14,rec,0.1,0.9,1000,50,0.25,0.0011333333333333343
14,partial,0.1,0.9,1000,50,0.25,0.0011333333333333343
14,no_rec,0.1,0.9,1000,50,0.25,0.0009333333333333342
15,rec,0.1,0.9,1000,50,0.25,0.0011333333333333343
15,partial,0.1,0.9,1000,50,0.25,0.001466666666666668
15,no_rec,0.1,0.9,1000,50,0.25,0.001200000000000001
16,rec,0.1,0.9,1000,50,0.25,0.0010666666666666676
16,partial,0.1,0.9,1000,50,0.25,0.001200000000000001
16,no_rec,0.1,0.9,1000,50,0.25,0.0010666666666666676
17,rec,0.1,0.9,1000,50,0.25,0.000733333333333334
17,partial,0.1,0.9,1000,50,0.25,0.0008000000000000007
17,no_rec,0.1,0.9,1000,50,0.25,0.0014000000000000013
18,rec,0.1,0.9,1000,50,0.25,0.001200000000000001
18,partial,0.1,0.9,1000,50,0.25,0.0010666666666666676
18,no_rec,0.1,0.9,1000,50,0.25,0.001200000000000001
19,rec,0.1,0.9,1000,50,0.25,0.001266666666666668
19,partial,0.1,0.9,1000,50,0.25,0.0011333333333333343
19,no_rec,0.1,0.9,1000,50,0.25,0.001200000000000001
20,rec,0.1,0.9,1000,50,0.25,0.0011333333333333343
20,partial,0.1,0.9,1000,50,0.25,0.001200000000000001
20,no_rec,0.1,0.9,1000,50,0.25,0.0015333333333333347
21,rec,0.1,0.9,1000,50,0.25,0.0005333333333333338
21,partial,0.1,0.9,1000,50,0.25,0.0014000000000000013
21,no_rec,0.1,0.9,1000,50,0.25,0.001266666666666668
22,rec,0.1,0.9,1000,50,0.25,0.0018666666666666684
22,partial,0.1,0.9,1000,50,0.25,0.001266666666666668
22,no_rec,0.1,0.9,1000,50,0.25,0.0011333333333333343
23,rec,0.1,0.9,1000,50,0.25,0.0006666666666666673
23,partial,0.1,0.9,1000,50,0.25,0.0009333333333333342
23,no_rec,0.1,0.9,1000,50,0.25,0.0009333333333333342
24,rec,0.1,0.9,1000,50,0.25,0.0005333333333333338
24,partial,0.1,0.9,1000,50,0.25,0.0010000000000000009
24,no_rec,0.1,0.9,1000,50,0.25,0.0008000000000000007
0,rec,0.1,0.9,1000,50,1.0,0.0010000000000000009
0,partial,0.1,0.9,1000,50,1.0,0.0006000000000000005
0,no_rec,0.1,0.9,1000,50,1.0,0.0010666666666666676
1,rec,0.1,0.9,1000,50,1.0,0.001266666666666668
1,partial,0.1,0.9,1000,50,1.0,0.000733333333333334
1,no_rec,0.1,0.9,1000,50,1.0,0.0006000000000000005
2,rec,0.1,0.9,1000,50,1.0,0.001200000000000001
2,partial,0.1,0.9,1000,50,1.0,0.001266666666666668
2,no_rec,0.1,0.9,1000,50,1.0,0.0011333333333333343
3,rec,0.1,0.9,1000,50,1.0,0.0011333333333333343
3,partial,0.1,0.9,1000,50,1.0,0.000733333333333334
3,no_rec,0.1,0.9,1000,50,1.0,0.0006000000000000005
4,rec,0.1,0.9,1000,50,1.0,0.0006666666666666673
4,partial,0.1,0.9,1000,50,1.0,0.0008000000000000007
4,no_rec,0.1,0.9,1000,50,1.0,0.0013333333333333346
5,rec,0.1,0.9,1000,50,1.0,0.001200000000000001
5,partial,0.1,0.9,1000,50,1.0,0.0011333333333333343
5,no_rec,0.1,0.9,1000,50,1.0,0.000733333333333334
6,rec,0.1,0.9,1000,50,1.0,0.0015333333333333347
6,partial,0.1,0.9,1000,50,1.0,0.001200000000000001
6,no_rec,0.1,0.9,1000,50,1.0,0.001266666666666668
7,rec,0.1,0.9,1000,50,1.0,0.0015333333333333347
7,partial,0.1,0.9,1000,50,1.0,0.0011333333333333343
7,no_rec,0.1,0.9,1000,50,1.0,0.0006666666666666673
8,rec,0.1,0.9,1000,50,1.0,0.0009333333333333342
8,partial,0.1,0.9,1000,50,1.0,0.0016000000000000014
8,no_rec,0.1,0.9,1000,50,1.0,0.0013333333333333346
9,rec,0.1,0.9,1000,50,1.0,0.001200000000000001
9,partial,0.1,0.9,1000,50,1.0,0.0017333333333333348
9,no_rec,0.1,0.9,1000,50,1.0,0.0014000000000000013
10,rec,0.1,0.9,1000,50,1.0,0.001266666666666668
10,partial,0.1,0.9,1000,50,1.0,0.0008666666666666674
10,no_rec,0.1,0.9,1000,50,1.0,0.0008666666666666674
11,rec,0.1,0.9,1000,50,1.0,0.001200000000000001
11,partial,0.1,0.9,1000,50,1.0,0.000733333333333334
11,no_rec,0.1,0.9,1000,50,1.0,0.0008666666666666674
12,rec,0.1,0.9,1000,50,1.0,0.0010666666666666676
12,partial,0.1,0.9,1000,50,1.0,0.0009333333333333342
12,no_rec,0.1,0.9,1000,50,1.0,0.0010666666666666676
13,rec,0.1,0.9,1000,50,1.0,0.0010000000000000009
13,partial,0.1,0.9,1000,50,1.0,0.0011333333333333343
13,no_rec,0.1,0.9,1000,50,1.0,0.001266666666666668
14,rec,0.1,0.9,1000,50,1.0,0.0013333333333333346
14,partial,0.1,0.9,1000,50,1.0,0.0009333333333333342
14,no_rec,0.1,0.9,1000,50,1.0,0.0011333333333333343
15,rec,0.1,0.9,1000,50,1.0,0.0009333333333333342
15,partial,0.1,0.9,1000,50,1.0,0.0008666666666666674
15,no_rec,0.1,0.9,1000,50,1.0,0.0006000000000000005
16,rec,0.1,0.9,1000,50,1.0,0.000733333333333334
16,partial,0.1,0.9,1000,50,1.0,0.0014000000000000013
16,no_rec,0.1,0.9,1000,50,1.0,0.0008000000000000007
17,rec,0.1,0.9,1000,50,1.0,0.0008666666666666674
17,partial,0.1,0.9,1000,50,1.0,0.0008666666666666674
17,no_rec,0.1,0.9,1000,50,1.0,0.0008000000000000007
18,rec,0.1,0.9,1000,50,1.0,0.0010000000000000009
18,partial,0.1,0.9,1000,50,1.0,0.0010666666666666676
18,no_rec,0.1,0.9,1000,50,1.0,0.0008666666666666674
19,rec,0.1,0.9,1000,50,1.0,0.001200000000000001
19,partial,0.1,0.9,1000,50,1.0,0.0011333333333333343
19,no_rec,0.1,0.9,1000,50,1.0,0.0009333333333333342
20,rec,0.1,0.9,1000,50,1.0,0.0010666666666666676
20,partial,0.1,0.9,1000,50,1.0,0.0010000000000000009
20,no_rec,0.1,0.9,1000,50,1.0,0.0009333333333333342
21,rec,0.1,0.9,1000,50,1.0,0.0014000000000000013
21,partial,0.1,0.9,1000,50,1.0,0.0013333333333333346
21,no_rec,0.1,0.9,1000,50,1.0,0.0008666666666666674
22,rec,0.1,0.9,1000,50,1.0,0.0016000000000000014
22,partial,0.1,0.9,1000,50,1.0,0.0014000000000000013
22,no_rec,0.1,0.9,1000,50,1.0,0.001200000000000001
23,rec,0.1,0.9,1000,50,1.0,0.0011333333333333343
23,partial,0.1,0.9,1000,50,1.0,0.0010666666666666676
23,no_rec,0.1,0.9,1000,50,1.0,0.0010000000000000009
24,rec,0.1,0.9,1000,50,1.0,0.0010000000000000009
24,partial,0.1,0.9,1000,50,1.0,0.001933333333333335
24,no_rec,0.1,0.9,1000,50,1.0,0.0010000000000000009
0,rec,0.1,0.9,1000,50,4.0,0.0011333333333333343
0,partial,0.1,0.9,1000,50,4.0,0.002200000000000002
0,no_rec,0.1,0.9,1000,50,4.0,0.0008000000000000007
1,rec,0.1,0.9,1000,50,4.0,0.0008000000000000007
1,partial,0.1,0.9,1000,50,4.0,0.0026000000000000025
1,no_rec,0.1,0.9,1000,50,4.0,0.0009333333333333342
2,rec,0.1,0.9,1000,50,4.0,0.0005333333333333338
2,partial,0.1,0.9,1000,50,4.0,0.003400000000000003
2,no_rec,0.1,0.9,1000,50,4.0,0.0008000000000000007
3,rec,0.1,0.9,1000,50,4.0,0.0006000000000000005
3,partial,0.1,0.9,1000,50,4.0,0.0018000000000000017
3,no_rec,0.1,0.9,1000,50,4.0,0.0009333333333333342
4,rec,0.1,0.9,1000,50,4.0,0.0008000000000000007
4,partial,0.1,0.9,1000,50,4.0,0.0020666666666666685
4,no_rec,0.1,0.9,1000,50,4.0,0.0013333333333333346
5,rec,0.1,0.9,1000,50,4.0,0.001200000000000001
5,partial,0.1,0.9,1000,50,4.0,0.002933333333333336
5,no_rec,0.1,0.9,1000,50,4.0,0.001200000000000001
6,rec,0.1,0.9,1000,50,4.0,0.0010666666666666676
6,partial,0.1,0.9,1000,50,4.0,0.0022666666666666686
6,no_rec,0.1,0.9,1000,50,4.0,0.0010000000000000009
7,rec,0.1,0.9,1000,50,4.0,0.0010000000000000009
7,partial,0.1,0.9,1000,50,4.0,0.0028000000000000026
7,no_rec,0.1,0.9,1000,50,4.0,0.0009333333333333342
8,rec,0.1,0.9,1000,50,4.0,0.00033333333333333365
8,partial,0.1,0.9,1000,50,4.0,0.0015333333333333347
8,no_rec,0.1,0.9,1000,50,4.0,0.0013333333333333346
9,rec,0.1,0.9,1000,50,4.0,0.0011333333333333343
9,partial,0.1,0.9,1000,50,4.0,0.0026000000000000025
9,no_rec,0.1,0.9,1000,50,4.0,0.0011333333333333343
10,rec,0.1,0.9,1000,50,4.0,0.0008666666666666674
10,partial,0.1,0.9,1000,50,4.0,0.002666666666666669
10,no_rec,0.1,0.9,1000,50,4.0,0.0015333333333333347
11,rec,0.1,0.9,1000,50,4.0,0.0008666666666666674
11,partial,0.1,0.9,1000,50,4.0,0.0024666666666666687
11,no_rec,0.1,0.9,1000,50,4.0,0.0010666666666666676
12,rec,0.1,0.9,1000,50,4.0,0.0009333333333333342
12,partial,0.1,0.9,1000,50,4.0,0.0030000000000000027
12,no_rec,0.1,0.9,1000,50,4.0,0.0010666666666666676
13,rec,0.1,0.9,1000,50,4.0,0.0009333333333333342
13,partial,0.1,0.9,1000,50,4.0,0.0028666666666666693
13,no_rec,0.1,0.9,1000,50,4.0,0.0008000000000000007
14,rec,0.1,0.9,1000,50,4.0,0.0010666666666666676
14,partial,0.1,0.9,1000,50,4.0,0.002200000000000002
14,no_rec,0.1,0.9,1000,50,4.0,0.001466666666666668
15,rec,0.1,0.9,1000,50,4.0,0.0008666666666666674
15,partial,0.1,0.9,1000,50,4.0,0.0020666666666666685
15,no_rec,0.1,0.9,1000,50,4.0,0.0010666666666666676
16,rec,0.1,0.9,1000,50,4.0,0.0008000000000000007
16,partial,0.1,0.9,1000,50,4.0,0.002133333333333335
16,no_rec,0.1,0.9,1000,50,4.0,0.0005333333333333338
17,rec,0.1,0.9,1000,50,4.0,0.0011333333333333343
17,partial,0.1,0.9,1000,50,4.0,0.002200000000000002
17,no_rec,0.1,0.9,1000,50,4.0,0.0009333333333333342
18,rec,0.1,0.9,1000,50,4.0,0.0008000000000000007
18,partial,0.1,0.9,1000,50,4.0,0.0018000000000000017
18,no_rec,0.1,0.9,1000,50,4.0,0.0008666666666666674
19,rec,0.1,0.9,1000,50,4.0,0.0009333333333333342
19,partial,0.1,0.9,1000,50,4.0,0.002666666666666669
19,no_rec,0.1,0.9,1000,50,4.0,0.000733333333333334
20,rec,0.1,0.9,1000,50,4.0,0.0015333333333333347
20,partial,0.1,0.9,1000,50,4.0,0.002200000000000002
20,no_rec,0.1,0.9,1000,50,4.0,0.0010000000000000009
21,rec,0.1,0.9,1000,50,4.0,0.001200000000000001
21,partial,0.1,0.9,1000,50,4.0,0.0023333333333333353
21,no_rec,0.1,0.9,1000,50,4.0,0.001266666666666668
22,rec,0.1,0.9,1000,50,4.0,0.0010666666666666676
22,partial,0.1,0.9,1000,50,4.0,0.0030666666666666694
22,no_rec,0.1,0.9,1000,50,4.0,0.0011333333333333343
23,rec,0.1,0.9,1000,50,4.0,0.001266666666666668
23,partial,0.1,0.9,1000,50,4.0,0.002933333333333336
23,no_rec,0.1,0.9,1000,50,4.0,0.0008666666666666674
24,rec,0.1,0.9,1000,50,4.0,0.001200000000000001
24,partial,0.1,0.9,1000,50,4.0,0.002533333333333336
24,no_rec,0.1,0.9,1000,50,4.0,0.0008666666666666674
0,rec,0.5,0.1,1000,50,0.25,0.08086666666666656
0,partial,0.5,0.1,1000,50,0.25,0.07946666666666667
0,no_rec,0.5,0.1,1000,50,0.25,0.0008666666666666674
1,rec,0.5,0.1,1000,50,0.25,0.05454149659863912
1,partial,0.5,0.1,1000,50,0.25,0.07053333333333321
1,no_rec,0.5,0.1,1000,50,0.25,0.001266666666666668
2,rec,0.5,0.1,1000,50,0.25,0.07599999999999996
2,partial,0.5,0.1,1000,50,0.25,0.06859999999999979
2,no_rec,0.5,0.1,1000,50,0.25,0.001266666666666668
3,rec,0.5,0.1,1000,50,0.25,0.08241360544217681
3,partial,0.5,0.1,1000,50,0.25,0.08929523809523798
3,no_rec,0.5,0.1,1000,50,0.25,0.001266666666666668
4,rec,0.5,0.1,1000,50,0.25,0.06786666666666666
4,partial,0.5,0.1,1000,50,0.25,0.08133333333333327
4,no_rec,0.5,0.1,1000,50,0.25,0.0010666666666666676
5,rec,0.5,0.1,1000,50,0.25,0.06153333333333308
5,partial,0.5,0.1,1000,50,0.25,0.06813333333333321
5,no_rec,0.5,0.1,1000,50,0.25,0.001466666666666668
6,rec,0.5,0.1,1000,50,0.25,0.06833333333333322
6,partial,0.5,0.1,1000,50,0.25,0.07046666666666657
6,no_rec,0.5,0.1,1000,50,0.25,0.0018666666666666675
7,rec,0.5,0.1,1000,50,0.25,0.1078666666666665
7,partial,0.5,0.1,1000,50,0.25,0.1179999999999998
7,no_rec,0.5,0.1,1000,50,0.25,0.0012666666666666675
8,rec,0.5,0.1,1000,50,0.25,0.10759999999999986
8,partial,0.5,0.1,1000,50,0.25,0.10566666666666653
8,no_rec,0.5,0.1,1000,50,0.25,0.0013333333333333342
9,rec,0.5,0.1,1000,50,0.25,0.09279999999999991
9,partial,0.5,0.1,1000,50,0.25,0.11253333333333304
9,no_rec,0.5,0.1,1000,50,0.25,0.0009333333333333342
10,rec,0.5,0.1,1000,50,0.25,0.053133333333332956
10,partial,0.5,0.1,1000,50,0.25,0.06659999999999985
10,no_rec,0.5,0.1,1000,50,0.25,0.0010000000000000009
11,rec,0.5,0.1,1000,50,0.25,0.0798666666666665
11,partial,0.5,0.1,1000,50,0.25,0.08133333333333337
11,no_rec,0.5,0.1,1000,50,0.25,0.001466666666666668
12,rec,0.5,0.1,1000,50,0.25,0.07406666666666645
12,partial,0.5,0.1,1000,50,0.25,0.09059999999999994
12,no_rec,0.5,0.1,1000,50,0.25,0.002066666666666668
13,rec,0.5,0.1,1000,50,0.25,0.07999999999999988
13,partial,0.5,0.1,1000,50,0.25,0.0722666666666666
13,no_rec,0.5,0.1,1000,50,0.25,0.0010000000000000009
14,rec,0.5,0.1,1000,50,0.25,0.09299999999999993
14,partial,0.5,0.1,1000,50,0.25,0.09899999999999981
14,no_rec,0.5,0.1,1000,50,0.25,0.0020666666666666676
15,rec,0.5,0.1,1000,50,0.25,0.08733333333333325
15,partial,0.5,0.1,1000,50,0.25,0.0913333333333332
15,no_rec,0.5,0.1,1000,50,0.25,0.001200000000000001
16,rec,0.5,0.1,1000,50,0.25,0.03906666666666641
16,partial,0.5,0.1,1000,50,0.25,0.04273333333333307
16,no_rec,0.5,0.1,1000,50,0.25,0.0019333333333333342
17,rec,0.5,0.1,1000,50,0.25,0.08886666666666647
17,partial,0.5,0.1,1000,50,0.25,0.09586666666666654
17,no_rec,0.5,0.1,1000,50,0.25,0.0020666666666666676
18,rec,0.5,0.1,1000,50,0.25,0.0782
18,partial,0.5,0.1,1000,50,0.25,0.08739999999999978
18,no_rec,0.5,0.1,1000,50,0.25,0.0021333333333333343
19,rec,0.5,0.1,1000,50,0.25,0.07913333333333311
19,partial,0.5,0.1,1000,50,0.25,0.09046666666666649
19,no_rec,0.5,0.1,1000,50,0.25,0.0005333333333333338
20,rec,0.5,0.1,1000,50,0.25,0.08780952380952371
20,partial,0.5,0.1,1000,50,0.25,0.10646666666666642
20,no_rec,0.5,0.1,1000,50,0.25,0.0010666666666666676
21,rec,0.5,0.1,1000,50,0.25,0.0971999999999999
21,partial,0.5,0.1,1000,50,0.25,0.11259999999999987
21,no_rec,0.5,0.1,1000,50,0.25,0.0020666666666666676
22,rec,0.5,0.1,1000,50,0.25,0.058799999999999825
22,partial,0.5,0.1,1000,50,0.25,0.06133333333333316
22,no_rec,0.5,0.1,1000,50,0.25,0.001666666666666667
23,rec,0.5,0.1,1000,50,0.25,0.0785333333333333
23,partial,0.5,0.1,1000,50,0.25,0.08579999999999995
23,no_rec,0.5,0.1,1000,50,0.25,0.001933333333333334
24,rec,0.5,0.1,1000,50,0.25,0.09606666666666656
24,partial,0.5,0.1,1000,50,0.25,0.09486666666666645
24,no_rec,0.5,0.1,1000,50,0.25,0.0015333333333333347
